issue_id,user_story_id,issue_titulo,user_story,match
2,26,"Braintree: ""Client token has expired"" error - Token not regenerated automatically on checkout","As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
3,26,2.4.8-p1 datepicker - position is wrong on touch devices,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
4,26,Import less file from app/design to custom module,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
5,26,2.4.7-p5 - Print Order button is not showing on order view page at frontend side,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
6,26,Exception thrown: 'System.InvalidOperationException' in System.Private.CoreLib.dll: 'The given ColumnMapping does not match up with any column in the source or destination.',"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
7,26,"Homepage URL doesn't have ""/en"" when ""SEO friendly URLs with multiple languages"" setting is enabled","As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
8,26,MySQL Container Fails: Identifier name too long in Docker Compose Setup,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
9,26,Bulk edit products. Editing products without SKU,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
10,26,"Discount Limitation ""N Times Per Customer"" Not Enforced for Guest Customers","As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
11,26,Use ISO 8601 with timezone for DateTime properties in the JSON-LD models,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
12,26,Item removal handler conflicting with coupon removal button in shopping cart,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
13,26,Opencart demo website not working,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
14,26,New,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
15,26,"Inconsistency in validations, controllers without trim Opencart 3.0.4.1 and older.","As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
16,26,admin menu error,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
17,26,"Admin cache refresh doesn't work, No response.","As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
18,26,"For security reasons, you cannot connect to the back office until you have:  SSL is activated. Please connect using the following link to log in to secure mode (https://)","As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
19,26,Error installing PrestaShop 8 locally,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
20,26,Bad badge when update to 8.2.2,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
21,26,probleme-with-php-8.2-in Prestashop-8.2,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
22,26,Prestashop Minimal product quantity,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
23,26,Wall of fame - BO not iso with figma,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
24,26,SwagCommercial cannot be activated after updating to 7.1.1,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
25,26,Media preview file name not centered,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
26,26,Product Description overwriting HTML Code,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
27,26,Thumbnails not generated,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
28,26,Squished line item document text,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
29,26,Cloud: Unable to create a Google Shopping saleschannel,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
30,26,SwagCommercial cannot be activated after updating to 7.1.1,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
31,26,Media preview file name not centered,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
32,26,Product Description overwriting HTML Code,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
33,26,Thumbnails not generated,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
34,26,Squished line item document text,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
35,26,Cloud: Unable to create a Google Shopping saleschannel,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
36,26,The new reports in woo are terrible.,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
37,26,problem in woocommerce at the end of shipping,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
38,26,Mark the ‘Set up payments’ task as in progress on WooCommerce Home when live WooPayments onboarding started,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",True
39,26,[Payments NOX] Store in subdirectory can't switch to live through NOX flow,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
40,26,Add REST API and hooks documentations to repository,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
41,26,The editor is not showing previewCart data for the checkout blocks,"As a online channel manager, I want to publish content in multiple languages, so I can target my audience in their native language, which increases relevancy and attract more traffic to my website ",False
0,27,Price ranges filter takes only min_price for configurable products,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
1,27,Frozen loop in orders page,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
2,27,"Braintree: ""Client token has expired"" error - Token not regenerated automatically on checkout","As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
3,27,2.4.8-p1 datepicker - position is wrong on touch devices,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
4,27,Import less file from app/design to custom module,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
5,27,2.4.7-p5 - Print Order button is not showing on order view page at frontend side,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
6,27,Exception thrown: 'System.InvalidOperationException' in System.Private.CoreLib.dll: 'The given ColumnMapping does not match up with any column in the source or destination.',"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
7,27,"Homepage URL doesn't have ""/en"" when ""SEO friendly URLs with multiple languages"" setting is enabled","As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",True
8,27,MySQL Container Fails: Identifier name too long in Docker Compose Setup,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
9,27,Bulk edit products. Editing products without SKU,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
10,27,"Discount Limitation ""N Times Per Customer"" Not Enforced for Guest Customers","As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",True
11,27,Use ISO 8601 with timezone for DateTime properties in the JSON-LD models,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",True
12,27,Item removal handler conflicting with coupon removal button in shopping cart,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",True
13,27,Opencart demo website not working,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
14,27,New,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",True
15,27,"Inconsistency in validations, controllers without trim Opencart 3.0.4.1 and older.","As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
16,27,admin menu error,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",True
17,27,"Admin cache refresh doesn't work, No response.","As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
18,27,"For security reasons, you cannot connect to the back office until you have:  SSL is activated. Please connect using the following link to log in to secure mode (https://)","As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
19,27,Error installing PrestaShop 8 locally,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
20,27,Bad badge when update to 8.2.2,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
21,27,probleme-with-php-8.2-in Prestashop-8.2,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
22,27,Prestashop Minimal product quantity,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",True
23,27,Wall of fame - BO not iso with figma,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
24,27,SwagCommercial cannot be activated after updating to 7.1.1,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
25,27,Media preview file name not centered,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
26,27,Product Description overwriting HTML Code,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
27,27,Thumbnails not generated,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
28,27,Squished line item document text,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
29,27,Cloud: Unable to create a Google Shopping saleschannel,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
30,27,SwagCommercial cannot be activated after updating to 7.1.1,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
31,27,Media preview file name not centered,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
32,27,Product Description overwriting HTML Code,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
33,27,Thumbnails not generated,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
34,27,Squished line item document text,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",True
35,27,Cloud: Unable to create a Google Shopping saleschannel,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
36,27,The new reports in woo are terrible.,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
37,27,problem in woocommerce at the end of shipping,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
38,27,Mark the ‘Set up payments’ task as in progress on WooCommerce Home when live WooPayments onboarding started,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
39,27,[Payments NOX] Store in subdirectory can't switch to live through NOX flow,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
40,27,Add REST API and hooks documentations to repository,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
41,27,The editor is not showing previewCart data for the checkout blocks,"As an editor, I want to translate media items to multiple languages,  so I can produce content in different language easily ",False
0,28,Price ranges filter takes only min_price for configurable products,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
1,28,Frozen loop in orders page,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
2,28,"Braintree: ""Client token has expired"" error - Token not regenerated automatically on checkout","As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
3,28,2.4.8-p1 datepicker - position is wrong on touch devices,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
4,28,Import less file from app/design to custom module,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
5,28,2.4.7-p5 - Print Order button is not showing on order view page at frontend side,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
6,28,Exception thrown: 'System.InvalidOperationException' in System.Private.CoreLib.dll: 'The given ColumnMapping does not match up with any column in the source or destination.',"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
7,28,"Homepage URL doesn't have ""/en"" when ""SEO friendly URLs with multiple languages"" setting is enabled","As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
8,28,MySQL Container Fails: Identifier name too long in Docker Compose Setup,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
9,28,Bulk edit products. Editing products without SKU,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
10,28,"Discount Limitation ""N Times Per Customer"" Not Enforced for Guest Customers","As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
11,28,Use ISO 8601 with timezone for DateTime properties in the JSON-LD models,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
12,28,Item removal handler conflicting with coupon removal button in shopping cart,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
13,28,Opencart demo website not working,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
14,28,New,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
15,28,"Inconsistency in validations, controllers without trim Opencart 3.0.4.1 and older.","As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
16,28,admin menu error,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
17,28,"Admin cache refresh doesn't work, No response.","As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
18,28,"For security reasons, you cannot connect to the back office until you have:  SSL is activated. Please connect using the following link to log in to secure mode (https://)","As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
19,28,Error installing PrestaShop 8 locally,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
20,28,Bad badge when update to 8.2.2,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
21,28,probleme-with-php-8.2-in Prestashop-8.2,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
22,28,Prestashop Minimal product quantity,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
23,28,Wall of fame - BO not iso with figma,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
24,28,SwagCommercial cannot be activated after updating to 7.1.1,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
25,28,Media preview file name not centered,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
26,28,Product Description overwriting HTML Code,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
27,28,Thumbnails not generated,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
28,28,Squished line item document text,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
29,28,Cloud: Unable to create a Google Shopping saleschannel,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
30,28,SwagCommercial cannot be activated after updating to 7.1.1,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
31,28,Media preview file name not centered,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
32,28,Product Description overwriting HTML Code,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
33,28,Thumbnails not generated,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
34,28,Squished line item document text,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
35,28,Cloud: Unable to create a Google Shopping saleschannel,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
36,28,The new reports in woo are terrible.,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
37,28,problem in woocommerce at the end of shipping,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
38,28,Mark the ‘Set up payments’ task as in progress on WooCommerce Home when live WooPayments onboarding started,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",True
39,28,[Payments NOX] Store in subdirectory can't switch to live through NOX flow,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
40,28,Add REST API and hooks documentations to repository,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
41,28,The editor is not showing previewCart data for the checkout blocks,"As an editor, I want to maintain media items in multiple languages easily and in an intuitive way, so that I can work productively ",False
0,29,Price ranges filter takes only min_price for configurable products,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
1,29,Frozen loop in orders page,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
2,29,"Braintree: ""Client token has expired"" error - Token not regenerated automatically on checkout","As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
3,29,2.4.8-p1 datepicker - position is wrong on touch devices,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
4,29,Import less file from app/design to custom module,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
5,29,2.4.7-p5 - Print Order button is not showing on order view page at frontend side,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
6,29,Exception thrown: 'System.InvalidOperationException' in System.Private.CoreLib.dll: 'The given ColumnMapping does not match up with any column in the source or destination.',"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
7,29,"Homepage URL doesn't have ""/en"" when ""SEO friendly URLs with multiple languages"" setting is enabled","As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
8,29,MySQL Container Fails: Identifier name too long in Docker Compose Setup,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
9,29,Bulk edit products. Editing products without SKU,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
10,29,"Discount Limitation ""N Times Per Customer"" Not Enforced for Guest Customers","As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
11,29,Use ISO 8601 with timezone for DateTime properties in the JSON-LD models,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
12,29,Item removal handler conflicting with coupon removal button in shopping cart,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
13,29,Opencart demo website not working,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
14,29,New,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
15,29,"Inconsistency in validations, controllers without trim Opencart 3.0.4.1 and older.","As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
16,29,admin menu error,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
17,29,"Admin cache refresh doesn't work, No response.","As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
18,29,"For security reasons, you cannot connect to the back office until you have:  SSL is activated. Please connect using the following link to log in to secure mode (https://)","As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
19,29,Error installing PrestaShop 8 locally,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
20,29,Bad badge when update to 8.2.2,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
21,29,probleme-with-php-8.2-in Prestashop-8.2,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
22,29,Prestashop Minimal product quantity,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
23,29,Wall of fame - BO not iso with figma,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
24,29,SwagCommercial cannot be activated after updating to 7.1.1,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
25,29,Media preview file name not centered,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
26,29,Product Description overwriting HTML Code,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
27,29,Thumbnails not generated,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
28,29,Squished line item document text,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
29,29,Cloud: Unable to create a Google Shopping saleschannel,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
30,29,SwagCommercial cannot be activated after updating to 7.1.1,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
31,29,Media preview file name not centered,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
32,29,Product Description overwriting HTML Code,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
33,29,Thumbnails not generated,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
34,29,Squished line item document text,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
35,29,Cloud: Unable to create a Google Shopping saleschannel,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
36,29,The new reports in woo are terrible.,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
37,29,problem in woocommerce at the end of shipping,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
38,29,Mark the ‘Set up payments’ task as in progress on WooCommerce Home when live WooPayments onboarding started,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",True
39,29,[Payments NOX] Store in subdirectory can't switch to live through NOX flow,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
40,29,Add REST API and hooks documentations to repository,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
41,29,The editor is not showing previewCart data for the checkout blocks,"As an editor, I need time zone support for setting publication and expiration dates for my content, so I know what time a content item goes 'live' in my time zone.  ",False
0,30,Price ranges filter takes only min_price for configurable products,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",False
1,30,Frozen loop in orders page,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
2,30,"Braintree: ""Client token has expired"" error - Token not regenerated automatically on checkout","As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
3,30,2.4.8-p1 datepicker - position is wrong on touch devices,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",False
4,30,Import less file from app/design to custom module,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",False
5,30,2.4.7-p5 - Print Order button is not showing on order view page at frontend side,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",False
6,30,Exception thrown: 'System.InvalidOperationException' in System.Private.CoreLib.dll: 'The given ColumnMapping does not match up with any column in the source or destination.',"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
7,30,"Homepage URL doesn't have ""/en"" when ""SEO friendly URLs with multiple languages"" setting is enabled","As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
8,30,MySQL Container Fails: Identifier name too long in Docker Compose Setup,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",False
9,30,Bulk edit products. Editing products without SKU,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
10,30,"Discount Limitation ""N Times Per Customer"" Not Enforced for Guest Customers","As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
11,30,Use ISO 8601 with timezone for DateTime properties in the JSON-LD models,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
12,30,Item removal handler conflicting with coupon removal button in shopping cart,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
13,30,Opencart demo website not working,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
14,30,New,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
15,30,"Inconsistency in validations, controllers without trim Opencart 3.0.4.1 and older.","As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",False
16,30,admin menu error,"As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",True
17,30,"Admin cache refresh doesn't work, No response.","As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",False
18,30,"For security reasons, you cannot connect to the back office until you have:  SSL is activated. Please connect using the following link to log in to secure mode (https://)","As an system administrator, I want to monitor the performance of CMS SiteManager, so I can analyze indicators which influence the health of CMS SiteManager, and undertake action upon this analysis in order to make CMS SiteManager healthy again. ",False
